umdm,umam,type,base,ext,status,source
umd_701240,umd_701242,audio,scpa-031922-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031922-0002.wav
umd_701240,umd_701241,audio,scpa-031922-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031922-0001.wav
umd_701243,umd_701244,audio,scpa-031923-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031923-0001.wav
umd_701245,umd_701247,audio,scpa-031924-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031924-0002.wav
umd_701245,umd_701246,audio,scpa-031924-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031924-0001.wav
umd_701248,umd_701249,audio,scpa-031925-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031925-0001.wav
umd_701248,umd_701250,audio,scpa-031925-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031925-0002.wav
umd_701251,umd_701253,audio,scpa-031926-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031926-0002.wav
umd_701251,umd_701252,audio,scpa-031926-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031926-0001.wav
umd_701254,umd_701255,audio,scpa-031927-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031927-0001.wav
umd_701254,umd_701256,audio,scpa-031927-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031927-0002.wav
umd_701257,umd_701259,audio,scpa-031928-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031928-0002.wav
umd_701257,umd_701258,audio,scpa-031928-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031928-0001.wav
umd_701260,umd_701261,audio,scpa-031929-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031929-0001.wav
umd_701260,umd_701262,audio,scpa-031929-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031929-0002.wav
umd_701263,umd_701264,audio,scpa-031930-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031930-0001.wav
umd_701263,umd_701265,audio,scpa-031930-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031930-0002.wav
umd_701266,umd_701267,audio,scpa-031931-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031931-0001.wav
umd_701266,umd_701268,audio,scpa-031931-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031931-0002.wav
umd_701269,umd_701271,audio,scpa-031932-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031932-0002.wav
umd_701269,umd_701270,audio,scpa-031932-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031932-0001.wav
umd_701272,umd_701273,audio,scpa-031933-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031933-0001.wav
umd_701272,umd_701274,audio,scpa-031933-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031933-0002.wav
umd_701275,umd_701276,audio,scpa-031935-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-031935-0001.wav
umd_701275,umd_701277,audio,scpa-031935-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-031935-0002.wav
umd_701278,umd_701280,audio,scpa-031936-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031936-0002.wav
umd_701278,umd_701279,audio,scpa-031936-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031936-0001.wav
umd_701281,umd_701282,audio,scpa-031937-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031937-0001.wav
umd_701283,umd_701284,audio,scpa-031938-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031938-0001.wav
umd_701283,umd_701285,audio,scpa-031938-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031938-0002.wav
umd_701286,umd_701288,audio,scpa-031939-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031939-0002.wav
umd_701286,umd_701287,audio,scpa-031939-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031939-0001.wav
umd_701289,umd_701291,audio,scpa-031940-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031940-0002.wav
umd_701289,umd_701290,audio,scpa-031940-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031940-0001.wav
umd_701292,umd_701293,audio,scpa-031941-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-031941-0001.wav
umd_701292,umd_701294,audio,scpa-031941-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-031941-0002.wav
umd_701295,umd_701296,audio,scpa-031942-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031942-0001.wav
umd_701295,umd_701297,audio,scpa-031942-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031942-0002.wav
umd_701298,umd_701299,audio,scpa-031943-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031943-0001.wav
umd_701298,umd_701300,audio,scpa-031943-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031943-0002.wav
umd_701301,umd_701303,audio,scpa-031944-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-031944-0002.wav
umd_701301,umd_701302,audio,scpa-031944-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-031944-0001.wav
umd_701304,umd_701305,audio,scpa-031945-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031945-0001.wav
umd_701304,umd_701306,audio,scpa-031945-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031945-0002.wav
umd_701307,umd_701309,audio,scpa-031946-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031946-0002.wav
umd_701307,umd_701308,audio,scpa-031946-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031946-0001.wav
umd_701310,umd_701311,audio,scpa-031947-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031947-0001.wav
umd_701312,umd_701314,audio,scpa-031948-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031948-0002.wav
umd_701312,umd_701313,audio,scpa-031948-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031948-0001.wav
umd_701315,umd_701317,audio,scpa-031949-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031949-0002.wav
umd_701315,umd_701316,audio,scpa-031949-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031949-0001.wav
umd_701318,umd_701320,audio,scpa-031950-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031950-0002.wav
umd_701318,umd_701319,audio,scpa-031950-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031950-0001.wav
umd_701321,umd_701323,audio,scpa-031951-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031951-0002.wav
umd_701321,umd_701322,audio,scpa-031951-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031951-0001.wav
umd_701324,umd_701325,audio,scpa-031952-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031952-0001.wav
umd_701324,umd_701326,audio,scpa-031952-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031952-0002.wav
umd_701327,umd_701328,audio,scpa-031953-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031953-0001.wav
umd_701327,umd_701329,audio,scpa-031953-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031953-0002.wav
umd_701330,umd_701331,audio,scpa-031954-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031954-0001.wav
umd_701330,umd_701332,audio,scpa-031954-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031954-0002.wav
umd_701333,umd_701335,audio,scpa-031955-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031955-0002.wav
umd_701333,umd_701334,audio,scpa-031955-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031955-0001.wav
umd_701336,umd_701338,audio,scpa-031956-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031956-0002.wav
umd_701336,umd_701337,audio,scpa-031956-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031956-0001.wav
umd_701339,umd_701340,audio,scpa-031957-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031957-0001.wav
umd_701339,umd_701341,audio,scpa-031957-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031957-0002.wav
umd_701342,umd_701343,audio,scpa-031958-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031958-0001.wav
umd_701342,umd_701344,audio,scpa-031958-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031958-0002.wav
umd_701345,umd_701346,audio,scpa-031959-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031959-0001.wav
umd_701345,umd_701347,audio,scpa-031959-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031959-0002.wav
umd_701348,umd_701349,audio,scpa-031960-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031960-0001.wav
umd_701350,umd_701351,audio,scpa-031961-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031961-0001.wav
umd_701350,umd_701352,audio,scpa-031961-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031961-0002.wav
umd_701353,umd_701354,audio,scpa-031962-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031962-0001.wav
umd_701353,umd_701355,audio,scpa-031962-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031962-0002.wav
umd_701356,umd_701358,audio,scpa-031963-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031963-0002.wav
umd_701356,umd_701357,audio,scpa-031963-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031963-0001.wav
umd_701359,umd_701361,audio,scpa-031964-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031964-0002.wav
umd_701359,umd_701360,audio,scpa-031964-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031964-0001.wav
umd_701362,umd_701363,audio,scpa-031965-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031965-0001.wav
umd_701362,umd_701364,audio,scpa-031965-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031965-0002.wav
umd_701365,umd_701366,audio,scpa-031966-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031966-0001.wav
umd_701365,umd_701367,audio,scpa-031966-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031966-0002.wav
umd_701368,umd_701369,audio,scpa-031967-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031967-0001.wav
umd_701368,umd_701370,audio,scpa-031967-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031967-0002.wav
umd_701371,umd_701373,audio,scpa-031968-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031968-0002.wav
umd_701371,umd_701372,audio,scpa-031968-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031968-0001.wav
umd_701374,umd_701376,audio,scpa-031969-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031969-0002.wav
umd_701374,umd_701375,audio,scpa-031969-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031969-0001.wav
umd_701377,umd_701378,audio,scpa-031970-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031970-0001.wav
umd_701377,umd_701379,audio,scpa-031970-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031970-0002.wav
umd_701380,umd_701381,audio,scpa-031971-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031971-0001.wav
umd_701380,umd_701382,audio,scpa-031971-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031971-0002.wav
umd_701383,umd_701384,audio,scpa-031972-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031972-0001.wav
umd_701383,umd_701385,audio,scpa-031972-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031972-0002.wav
umd_701386,umd_701387,audio,scpa-031973-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031973-0001.wav
umd_701386,umd_701388,audio,scpa-031973-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031973-0002.wav
umd_701389,umd_701391,audio,scpa-031974-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031974-0002.wav
umd_701389,umd_701390,audio,scpa-031974-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031974-0001.wav
umd_701392,umd_701393,audio,scpa-031975-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031975-0001.wav
umd_701394,umd_701395,audio,scpa-031976-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031976-0001.wav
umd_701394,umd_701396,audio,scpa-031976-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031976-0002.wav
umd_701397,umd_701399,audio,scpa-031977-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031977-0002.wav
umd_701397,umd_701398,audio,scpa-031977-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031977-0001.wav
umd_701400,umd_701401,audio,scpa-031978-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031978-0001.wav
umd_701400,umd_701402,audio,scpa-031978-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031978-0002.wav
umd_701403,umd_701404,audio,scpa-031979-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031979-0001.wav
umd_701403,umd_701405,audio,scpa-031979-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031979-0002.wav
umd_701406,umd_701408,audio,scpa-031980-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031980-0002.wav
umd_701406,umd_701407,audio,scpa-031980-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031980-0001.wav
umd_701409,umd_701411,audio,scpa-031981-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031981-0002.wav
umd_701409,umd_701410,audio,scpa-031981-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031981-0001.wav
umd_701412,umd_701413,audio,scpa-031982-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031982-0001.wav
umd_701412,umd_701414,audio,scpa-031982-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031982-0002.wav
umd_701415,umd_701417,audio,scpa-031983-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031983-0002.wav
umd_701415,umd_701416,audio,scpa-031983-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031983-0001.wav
umd_701418,umd_701419,audio,scpa-031984-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031984-0001.wav
umd_701420,umd_701422,audio,scpa-031985-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/12944/Preservation Master/scpa-031985-0002.wav
umd_701420,umd_701421,audio,scpa-031985-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/12944/Preservation Master/scpa-031985-0001.wav
umd_701423,umd_701425,audio,scpa-031986-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/12944/Preservation Master/scpa-031986-0002.wav
umd_701423,umd_701424,audio,scpa-031986-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/12944/Preservation Master/scpa-031986-0001.wav
umd_701426,umd_701427,audio,scpa-031987-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031987-0001.wav
umd_701426,umd_701428,audio,scpa-031987-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031987-0002.wav
umd_701429,umd_701430,audio,scpa-031988-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031988-0001.wav
umd_701429,umd_701431,audio,scpa-031988-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031988-0002.wav
umd_701432,umd_701433,audio,scpa-031989-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031989-0001.wav
umd_701432,umd_701434,audio,scpa-031989-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031989-0002.wav
umd_701435,umd_701437,audio,scpa-031990-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031990-0002.wav
umd_701435,umd_701436,audio,scpa-031990-0001,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031990-0001.wav
umd_701438,umd_701440,audio,scpa-031991-0002,.mp3,todo,DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031991-0002.wav
